"Date","Permit Number","Permit Type","Description","Status","Address",
"09/21/2018","20180925366","Res Pool Heat Pump","Install Pool Heat Pump","Closed","2925 MONTGOMERY DR, PORT CHARLOTTE FL 33981",
"09/21/2018","20180925341","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","22373 NYACK AVE, PORT CHARLOTTE FL 33952",
"09/20/2018","20180925261","Res Pool Heat Pump","Install new swimming pool heat pump","Closed","23135 TURNBULL AVE, PORT CHARLOTTE FL 33954",
"09/20/2018","20180925225","Res Pool Heat Pump","INSTALLING NEW 105,000BTU POOL HEATER AND RUNNING NEW ELECTRIC","Expired","128 BAYTREE DR, ROTONDA WEST FL 33947",
"09/19/2018","20180925116","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","116 SPORTSMAN RD, ROTONDA WEST FL 33947",
"09/19/2018","20180925097","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","240 LONG MEADOW LN, ROTONDA WEST FL 33947",
"09/19/2018","20180925093","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","478 ROTONDA CIR, ROTONDA WEST FL 33947",
"09/19/2018","20180925087","Res Pool Heat Pump","install heat pump and subcontract electrician","Closed","516 BOUNDARY BLVD, ROTONDA WEST FL 33947",
"09/19/2018","20180925057","Res Pool Heat Pump","Install pool heat pump- plumbing only","Closed","2049 DORIA ST, PORT CHARLOTTE FL 33952",
"09/19/2018","20180925053","Res Pool Heat Pump","Install pool heat pump","Closed","2276 TAMARIND ST, PORT CHARLOTTE FL 33948",
"09/19/2018","20180925042","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","430 ROTONDA CIR, ROTONDA WEST FL 33947",
"09/18/2018","20180924976","Res Pool Heat Pump","NEW INSTALL -  RESIDENTIAL POOL HEAT PUMP W/ ELECTRIC","Closed","18803 AYRSHIRE CIR, PORT CHARLOTTE FL 33948",
"09/17/2018","20180924842","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","26320 ASUNCION DR, PUNTA GORDA FL 33983",
"09/17/2018","20180924817","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","236 ANNAPOLIS LN, ROTONDA WEST FL 33947",
"09/17/2018","20180924814","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","170 SABAL LN, ENGLEWOOD FL 34223",
"09/17/2018","20180924803","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","14005 ONEONTA LN, PORT CHARLOTTE FL 33981",
"09/17/2018","20180924801","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","128 CREVALLE RD, ROTONDA WEST FL 33947",
"09/17/2018","20180924761","Res Pool Heat Pump","Electric pool heat pump changeout.Homeowner supplierd equipment","Closed","1161 RICHTER ST, PORT CHARLOTTE FL 33952",
"09/17/2018","20180924757","Res Pool Heat Pump","POOL HEATER (HEAT PUMP) INSTALLATION","Closed","1556 EAGLE ST, PORT CHARLOTTE FL 33952",
"09/16/2018","20180924751","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","13220 RIDGELY CIR, PORT CHARLOTTE FL 33981",
"09/16/2018","20180924750","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","12129 SNOW BIRD AVE, PORT CHARLOTTE FL 33981",
"09/14/2018","20180924731","Res Pool Heat Pump","NEW POOL HEATER","Closed","1 SPORTSMAN CIR, ROTONDA WEST FL 33947",
"09/14/2018","20180924703","Res Pool Heat Pump","replace pool heat pump and subcontract electrician","Closed","205 CAPSTAN DR, PLACIDA FL 33946",
"09/14/2018","20180924702","Res Pool Heat Pump","install pool heat pump and subcontract electrician","Closed","232 ANNAPOLIS LN, ROTONDA WEST FL 33947",
"09/14/2018","20180924691","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","31 WHITE MARSH LN, ROTONDA WEST FL 33947",
"09/14/2018","20180924651","Res Pool Heat Pump","install heat pump for pool","Closed","136 BROADMOOR LN, ROTONDA WEST FL 33947",
"09/13/2018","20180924532","Res Pool Heat Pump","Pool Heat Pump change out Same for Same","Closed","364 ORANGE DR, PORT CHARLOTTE FL 33952",
"09/13/2018","20180924516","Res Pool Heat Pump","POOL HEAT PUMP -INSTALL ELECTRIC CIRCUIT","Closed","373 GRENADA ST, PORT CHARLOTTE FL 33948",
"09/12/2018","20180924467","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","14373 SHAGBARK AVE, PORT CHARLOTTE FL 33953",
"09/12/2018","20180924456","Res Pool Heat Pump","INSTALL POOL HEATER","Closed","36 LONG MEADOW PL, ROTONDA WEST FL 33947",
"09/11/2018","20180924273","Res Pool Heat Pump","Pool heat pump change out same for same","Closed","8 PINE VALLEY CT, ROTONDA WEST FL 33947",
"09/11/2018","20180924258","Res Pool Heat Pump","Install Pool Heat Pump","Closed","540 KELLSTADT ST, PORT CHARLOTTE FL 33952",
"09/10/2018","20180924108","Res Pool Heat Pump","INSTALL POOL HEATER","Closed","9169 SANTA LUCIA DR, PORT CHARLOTTE FL 33981",
"09/08/2018","20180924104","Res Pool Heat Pump","ADDING NEW 135,000BTU POOL HEATER AND RUNNING ELECTRIC","Closed","82 ROTONDA CIR, ROTONDA WEST FL 33947",
"09/08/2018","20180924103","Res Pool Heat Pump","ADDING NEW 115,000 BTU POOL HEATER AND RUNNING ELECTRIC","Closed","80 ROTONDA CIR, ROTONDA WEST FL 33947",
"09/06/2018","20180923871","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","1190 SAN CRISTOBAL AVE, PUNTA GORDA FL 33983",
"09/06/2018","20180923793","Res Pool Heat Pump","Heat Pump same for same","Closed","6 SPORTSMAN WAY, ROTONDA WEST FL 33947",
"09/06/2018","20180923783","Res Pool Heat Pump","Pool Heat Pump","Closed","8721 CALUMET BLVD, PORT CHARLOTTE FL 33981",
"09/05/2018","20180923702","Res Pool Heat Pump","Pool Heating System (Solar)","Closed","4508 CUNNINGHAM ST, PORT CHARLOTTE FL 33948",
"08/29/2018","20180823259","Res Pool Heat Pump","Install Pool Heat Pump","Closed","2100 OYSTER CREEK DR, ENGLEWOOD FL 34224",
"08/28/2018","20180823204","Res Pool Heat Pump","Installation of swimming pool heat pump, plumbing only.","Closed","20391 COPELAND AVE, PORT CHARLOTTE FL 33952",
"08/25/2018","20180822922","Res Pool Heat Pump","Installing New 115,000BTU Pool Heater And Running Electric For It","Closed","50 ANNAPOLIS LN, ROTONDA WEST FL 33947",
"08/24/2018","20180822816","Res Pool Heat Pump","Installing New 135,000 BTU Pool Heater And Running Electric For It","Closed","67 MEDALIST RD, ROTONDA WEST FL 33947",
"08/20/2018","20180822199","Res Pool Heat Pump","INSTALL POOL HEATER","Closed","1502 EAGLE ST, PORT CHARLOTTE FL 33952",
"08/17/2018","20180822139","Res Pool Heat Pump","POOL HEAT PUMP","Closed","3498 BLITMAN ST, PORT CHARLOTTE FL 33981",
"08/16/2018","20180822061","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","13816 LONG LAKE LN, PORT CHARLOTTE FL 33953",
"08/16/2018","20180822008","Res Pool Heat Pump","Install New 115,000 BTU Heat Pump And Running Electric To It","Closed","9121 SANTA LUCIA DR, PORT CHARLOTTE FL 33981",
"08/13/2018","20180821621","Res Pool Heat Pump","Install Pool Heat Pump","Closed","2206 MAURITANIA RD, PUNTA GORDA FL 33983",
"08/10/2018","20180821452","Res Pool Heat Pump","INSTALLATION OF A POOL HEAT PUMP UNIT","Closed","138 ANNAPOLIS LN, ROTONDA WEST FL 33947",
"08/09/2018","20180821437","Res Pool Heat Pump","Remove old pool heater and install new in the same place.","Closed","4469 HARBOR BLVD, PORT CHARLOTTE FL 33952",
"08/07/2018","20180821187","Res Pool Heat Pump","INSTALL BUILT RIGHT BR115W POOL HEAT PUMP","Closed","1473 ST GEORGE LN, PUNTA GORDA FL 33983",
"08/06/2018","20180821016","Res Pool Heat Pump","Install Pool Heat Pump","Closed","206 ANTILLA DR, ROTONDA WEST FL 33947",
"08/06/2018","20180820957","Res Pool Heat Pump","(: **Pool Heat Pump** :)","Closed","27525 TIERRA DEL FUEGO CIR, PUNTA GORDA FL 33983",
"08/02/2018","20180820736","Res Pool Heat Pump","INSTALL HEAT PUMP","Closed","103 BUNKER RD, ROTONDA WEST FL 33947",
"08/02/2018","20180820700","Res Pool Heat Pump","install new heat pump BR135xw","Closed","1482 UMBER CT, PUNTA GORDA FL 33983",
"08/01/2018","20180820582","Res Pool Heat Pump","Install New Pool Heat Pump","Closed","1363 MOHAWK DR, PORT CHARLOTTE FL 33952",
"07/31/2018","20180720458","Res Pool Heat Pump","Install Heat Pump","Closed","1073 ALTON RD, PORT CHARLOTTE FL 33952",
"07/26/2018","20180719988","Res Pool Heat Pump","POOL HEAT PUMP","Closed","23136 LANGDON AVE, PORT CHARLOTTE FL 33954",
"07/24/2018","20180719779","Res Pool Heat Pump","Install Pool Heat Pump","Closed","25928 AYSEN DR, PUNTA GORDA FL 33983",
"07/18/2018","20180719170","Res Pool Heat Pump","INSTALL POOL HEATER","Closed","8138 ARLEWOOD CIR, PORT CHARLOTTE FL 33981",
"07/17/2018","20180718983","Res Pool Heat Pump","INSTALL POOL HEATER","Closed","25864 PRADA DR, PUNTA GORDA FL 33955",
"07/17/2018","20180718974","Res Pool Heat Pump","Install Pool Heat Pump","Closed","19431 LAUZON AVE, PORT CHARLOTTE FL 33948",
"07/17/2018","20180718963","Res Pool Heat Pump","REPLACE POOL HEAT PUMP","Closed","25417 BARINAS DR, PUNTA GORDA FL 33983",
"07/16/2018","20180718891","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","1066 DEWHURST ST, PORT CHARLOTTE FL 33952",
"07/09/2018","20180718211","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","25565 AYSEN DR, PUNTA GORDA FL 33983",
"07/09/2018","20180718149","Res Pool Heat Pump","Install Heat Pump For Pool","Closed","213 CASTILE CT, PUNTA GORDA FL 33983",
"07/06/2018","20180717987","Res Pool Heat Pump","Pool heat pump change out","Closed","1485 BISCAYNE DR, PORT CHARLOTTE FL 33953",
"06/26/2018","20180617242","Res Pool Heat Pump","Install Aquacal LT400 Swimming Pool Electric Heat Pump","Closed","21507 MEEHAN AVE, PORT CHARLOTTE FL 33952",
"06/26/2018","20180617213","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","3077 EASY ST, PORT CHARLOTTE FL 33952",
"06/25/2018","20180617068","Res Pool Heat Pump","REPLACE POOL HEAT PUMP","Closed","126 LONG MEADOW LN, ROTONDA WEST FL 33947",
"06/25/2018","20180616987","Res Pool Heat Pump","replace pool heat pump","Closed","580 LOOKOUT ALY, PLACIDA FL 33946",
"06/22/2018","20180616922","Res Pool Heat Pump","Install new pool heater.","Closed","161 AURORA ST, PORT CHARLOTTE FL 33948",
"06/16/2018","20180616182","Res Pool Heat Pump","Replace heat pump and sub contract electrician","Closed","5323 EARLY TER, PORT CHARLOTTE FL 33981",
"06/13/2018","20180615867","Res Pool Heat Pump","Install Of Pool Heat Pump","Closed","20 SPORTSMAN PL, ROTONDA WEST FL 33947",
"06/13/2018","20180615822","Res Pool Heat Pump","POOL HEAT PUMP","Closed","4276 RIVER BANK WAY, PORT CHARLOTTE FL 33980",
"06/11/2018","20180615487","Res Pool Heat Pump","POOL HEATER","Closed","1089 CONGRESS ST, PORT CHARLOTTE FL 33952",
"06/07/2018","20180615302","Res Pool Heat Pump","Pool heat pump changeout","Closed","13057 NORTH MARSH DR, PORT CHARLOTTE FL 33953",
"06/07/2018","20180615284","Res Pool Heat Pump","INSTALLATION OF POOL HEATER","Closed","17343 WINTERGARDEN AVE, PORT CHARLOTTE FL 33948",
"06/07/2018","20180615255","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","3180 HOLCOMB RD, PORT CHARLOTTE FL 33981",
"06/07/2018","20180615233","Res Pool Heat Pump","POOL HEATER","Closed","109 LELAND ST SW, PORT CHARLOTTE FL 33952",
"06/07/2018","20180615173","Res Pool Heat Pump","Install Pool Heat Pump","Closed","2098 ONONDAGA LN, PUNTA GORDA FL 33983",
"06/06/2018","20180615110","Res Pool Heat Pump","SWITCH OUT POOL HEAT PUMP","Closed","2386 LAKE VIEW BLVD, PORT CHARLOTTE FL 33948",
"06/04/2018","20180614737","Res Pool Heat Pump","Install Pool Heater","Closed","731 MERRICK LN, PORT CHARLOTTE FL 33948",
"05/29/2018","20180514157","Res Pool Heat Pump","Pool heater change out same for same","Closed","111 CASTILE CT, PUNTA GORDA FL 33983",
"05/29/2018","20180514140","Res Pool Heat Pump","Remove old pool heater and install new.","Closed","18268 MORRISSON AVE, PORT CHARLOTTE FL 33948",
"05/29/2018","20180514131","Res Pool Heat Pump","REPLACE HEAT PUMP","Closed","2309 BREMEN CT, PUNTA GORDA FL 33983",
"05/23/2018","20180513757","Res Pool Heat Pump","REPLACE POOL HEAT PUMP","Closed","99 HOFFER ST, PORT CHARLOTTE FL 33953",
"05/21/2018","20180513543","Res Pool Heat Pump","POOL HEAT PUMP","Closed","23450 FREEPORT AVE, PORT CHARLOTTE FL 33954",
"05/21/2018","20180513446","Res Pool Heat Pump","REPLACE POOL HEAT PUMP","Closed","1289 DRURY LN, ENGLEWOOD FL 34224",
"05/17/2018","20180513292","Res Pool Heat Pump","Install 115K BTU Pool Heat Pump. Piping only. Electric to be completed by Bennett Electric. License # EC13002065. 28062 Mitchell Avenue, Punta Gorda, FL 33982.","Closed","7201 WATERS WAY, ENGLEWOOD FL 34224",
"05/16/2018","20180513142","Res Pool Heat Pump","REPLACE POOL HEAT PUMP","Closed","72 WHITE MARSH LN, ROTONDA WEST FL 33947",
"05/15/2018","20180512968","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","9009 ALFRED BLVD, PUNTA GORDA FL 33982",
"05/12/2018","20180512747","Res Pool Heat Pump","INSTALLING NEW 135,000 BTU HEAT PUMP AND RUNNING ELECTRIC","Closed","479 ROTONDA CIR, ROTONDA WEST FL 33947",
"05/10/2018","20180512611","Res Pool Heat Pump","INSTALL ELECTRIC POOL HEATER","Closed","2214 YEOMAN CT, PUNTA GORDA FL 33983",
"05/10/2018","20180512494","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","27151 TIERRA DEL FUEGO CIR, PUNTA GORDA FL 33983",
"05/09/2018","20180512419","Res Pool Heat Pump","Remove old pool heater and install new.","Closed","3320 ROWLAND DR, PORT CHARLOTTE FL 33980",
"05/09/2018","20180512415","Res Pool Heat Pump","POOL HEAT PUMP","Closed","2293 SUMMIT ST, PORT CHARLOTTE FL 33948",
"05/08/2018","20180512325","Res Pool Heat Pump","POOL HEAT PUMP","Closed","25318 CAYCE CT, PUNTA GORDA FL 33983",
"05/08/2018","20180512275","Res Pool Heat Pump","Electric Pool heat pump installation","Closed","21448 ELDRED AVE, PORT CHARLOTTE FL 33952",
"05/07/2018","20180512176","Res Pool Heat Pump","INSTALL REPLACEMENT POOL HEAT PUMP","Closed","6975 SPINNAKER BLVD, ENGLEWOOD FL 34224",
"05/07/2018","20180512117","Res Pool Heat Pump","INSTALL REPLACEMENT POOL HEAT PUMP","Closed","4259 SWENSSON ST, PORT CHARLOTTE FL 33948",
"05/04/2018","20180511999","Res Pool Heat Pump","Install new pool heater.","Closed","3169 PAAR CIR, PORT CHARLOTTE FL 33981",
"05/03/2018","20180511904","Res Pool Heat Pump","Heat Pump replacement","Closed","8 MEDALIST WAY, ROTONDA WEST FL 33947",
"05/01/2018","20180511659","Res Pool Heat Pump","Swap out existing residential pool heat pump.","Closed","18146 AVONSDALE CIR, PORT CHARLOTTE FL 33948",
"05/01/2018","20180511650","Res Pool Heat Pump","REPLACEMENT OF POOL/SPA LPG HEATER","Closed","281 CHESHIRE ST, PORT CHARLOTTE FL 33953",
"05/01/2018","20180511642","Res Pool Heat Pump","INSTALL NEW SWMMING POOL HEAT PUMP","Closed","532 CANADA CT, PUNTA GORDA FL 33950",
"05/01/2018","20180511628","Res Pool Heat Pump","Pool heater replacement","Closed","448 EPPINGER DR, PORT CHARLOTTE FL 33953",
"05/01/2018","20180511604","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY.","Closed","18249 REGAN AVE, PORT CHARLOTTE FL 33948",
"05/01/2018","20180511540","Res Pool Heat Pump","Replacement heat pump","Closed","268 WEST PINE VALLEY LN, ROTONDA WEST FL 33947",
"04/27/2018","20180411315","Res Pool Heat Pump","POOL HEAT PUMP REPLACEMENT","Closed","2204 ALTON RD, PORT CHARLOTTE FL 33952",
"04/23/2018","20180410698","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","6486 WHELAN ST, ENGLEWOOD FL 34224",
"04/23/2018","20180410621","Res Pool Heat Pump","REPLACE POOL HEAT PUMP","Closed","8861 CALUMET BLVD, PORT CHARLOTTE FL 33981",
"04/21/2018","20180410565","Res Pool Heat Pump","install pool heat pump and sub contract electrician","Closed","89 CADDY RD, ROTONDA WEST FL 33947",
"04/20/2018","20180410529","Res Pool Heat Pump","Pool heat pump changeout","Closed","9048 BERENDO AVE, ENGLEWOOD FL 34224",
"04/19/2018","20180410406","Res Pool Heat Pump","Installing new pool heater.","Closed","15626 VISCOUNT CIR, PORT CHARLOTTE FL 33981",
"04/17/2018","20180410180","Res Pool Heat Pump","Install new pool heater.","Closed","64 LONG MEADOW LN, ROTONDA WEST FL 33947",
"04/17/2018","20180410163","Res Pool Heat Pump","POOL HEAT PUMP","Closed","27235 HARBOUR OAKS BLVD, PUNTA GORDA FL 33983",
"04/16/2018","20180410024","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","215 MOCORO ST, PUNTA GORDA FL 33983",
"04/16/2018","20180409985","Res Pool Heat Pump","Installation of swimming pool heat pump plumbing only","Closed","181 ALBERT LN, PORT CHARLOTTE FL 33954",
"04/16/2018","20180409970","Res Pool Heat Pump","install heat pump and sub contract electrician","Closed","7427 SNOW DR, ENGLEWOOD FL 34224",
"04/16/2018","20180409937","Res Pool Heat Pump","replace pool heat pump plumbing only","Closed","1738 WALDEN CT, ENGLEWOOD FL 34224",
"04/16/2018","20180409935","Res Pool Heat Pump","replace pool heat pump plumbing only","Closed","9 SPORTSMAN RD, ROTONDA WEST FL 33947",
"04/15/2018","20180409924","Res Pool Heat Pump","PANCOAST HP PERMIT APP","Closed","17126 CALHOUN LN, PORT CHARLOTTE FL 33948",
"04/13/2018","20180409880","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","11402 LAFFITE PL, PORT CHARLOTTE FL 33981",
"04/09/2018","20180409306","Res Pool Heat Pump","remove and replace pool heater","Closed","222 BOUNDARY BLVD, ROTONDA WEST FL 33947",
"04/09/2018","20180409273","Res Pool Heat Pump","Install new heat pump for pool","Closed","273 BAHIA BLANCA DR, PUNTA GORDA FL 33983",
"04/06/2018","20180409212","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","7 SPORTSMAN PL, ROTONDA WEST FL 33947",
"04/05/2018","20180409050","Res Pool Heat Pump","REPLACE EXISTING HEAT PUMP","Closed","2626 LAKE VIEW BLVD, PORT CHARLOTTE FL 33948",
"04/05/2018","20180409040","Res Pool Heat Pump","Remove old pool heater and install new in the same place.","Closed","13346 CEDAR CITY AVE, PORT CHARLOTTE FL 33981",
"04/05/2018","20180409037","Res Pool Heat Pump","INSTALL HEAT PUMP","Closed","17079 OHARA DR, PORT CHARLOTTE FL 33948",
"04/04/2018","20180408980","Res Pool Heat Pump","INSTALLING NEW 115,000 BTU ELECTRIC POOL HEAT PUMP AND RUNNING ELECTRIC FOR IT WITH DISCONNECT BOX OUTSIDE UNIT","Closed","142 YELLOW PINE DR, ROTONDA WEST FL 33947",
"04/04/2018","20180408964","Res Pool Heat Pump","Construction of a residential pool","Closed","17508 CANOPY CT, Punta Gorda FL 33982",
"04/04/2018","20180408942","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","10147 MELANIE AVE, ENGLEWOOD FL 34224",
"04/04/2018","20180408936","Res Pool Heat Pump","POOL HEAT PUMP","Closed","141 BEENEY RD, PORT CHARLOTTE FL 33952",
"04/03/2018","20180408805","Res Pool Heat Pump","INSTALL POOL HEAT PUMP","Closed","17237 FALLKIRK AVE, PORT CHARLOTTE FL 33954",
"04/03/2018","20180408779","Res Pool Heat Pump","Construction of a residential pool","Closed","43256 TREADWAY DR, Punta Gorda FL 33982",
"04/03/2018","20180408706","Res Pool Heat Pump","INSTALL SWIMMING POOL HEAT PUMP","Closed","4152 BARNES LN, PORT CHARLOTTE FL 33981",
"04/02/2018","20180408695","Res Pool Heat Pump","Install residential pool heater","Closed","13774 BEGONIA CIR, PORT CHARLOTTE FL 33981",
"04/02/2018","20180408667","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP PLUMBING ONLY","Closed","2110 DAMASCUS LN, PUNTA GORDA FL 33983",
"04/02/2018","20180408612","Res Pool Heat Pump","Pool heat pump changeout","Closed","2811 SAWGRASS CT, PORT CHARLOTTE FL 33953",
"03/30/2018","20180308495","Res Pool Heat Pump","INSTALLATION OF SWIMMING POOL HEAT PUMP, PLUMBING ONLY","Closed","6405 GEWANT BLVD, PUNTA GORDA FL 33982",
"03/30/2018","20180308414","Res Pool Heat Pump","Electric heat pump changeout","Closed","31 SPORTSMAN CT, ROTONDA WEST FL 33947",
"03/29/2018","20180308311","Res Pool Heat Pump","INSTALL WATER HEAT PUMP","Closed","7450 SNOW DR, ENGLEWOOD FL 34224",
"03/28/2018","20180308249","Res Pool Heat Pump","REPLACE POOL HEAT PUMP","Closed","16232 QUESA DR, PUNTA GORDA FL 33955",
"03/28/2018","20180308241","Res Pool Heat Pump","REPLACE POOL HEAT PUMP","Closed","12571 SR 31, PUNTA GORDA FL 33982",
