"File Date","Record Number","Record Type","Description","Address","Status",
"11/04/2005","BI376158","Building/Residential/P/Pool","INSTALLATION OF AN ENDLESS POOL 14'x7'. DECK NOT INCLUDED IN THIS PERMIT, DECK SHOWN DOES NOT EXCEED 30"" ABOUT GRADE.","1315 RELIEZ VALLEY RD, LAFAYETTE CA United States","Finaled",
"11/03/2005","BI376124","Building/Residential/P/Pool","POOL ON LOT 5  FOR MODEL COMPLEX FOR TERRA VISTA","407 WATSONIA COURT, SAN RAMON CA United States","Cancelled",
"11/01/2005","BI375970","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA,  AND GAS, ELECTRIC AND WATER FOR 36"" MAX HEIGHT BBQ AREA PER OWNER.","5544 ARCADIA CIRCLE, DISCOVERY BAY CA United States","Finaled",
"10/31/2005","BI375927","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA PER PLANS.","716 SEMINOLE COURT, BYRON CA United States","Finaled",
"10/27/2005","BI375856","Building/Residential/P/Pool","INGROUND GUNITE SPA***SEE PERMIT 411676***********","451 LAS LOMAS WAY, WALNUT CREEK CA United States","Expired",
"10/26/2005","BI375796","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL PER PLANS.6-05-2006 REVISIONS: PIERS BEING ADDED TO PROPOSED POOL PER PLANS..///XN","451 LAS LOMAS WAY, WALNUT CREEK CA United States","Expired",
"10/26/2005","BI375782","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA.  GAS AND ELECTRICAL STUBOUT FOR FUTURE BBQ.11/2/05 - ADDENDUM THE PROPOSED POOL EQUIPMENT LOCATION AS PER PLAN TO BE MOVED TO NEW LOCATION AS MARK ON PLAN. PER BMA","513 SHEFFIELD CT, BYRON CA United States","Finaled",
"10/25/2005","BI375732","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","5574 ARCADIA CIRCLE, DISCOVERY BAY CA United States","Finaled",
"10/24/2005","BI375685","Building/Residential/P/Pool","NEW INGROUND GUNITE SWIMMING POOL AND SPA PER PLANS.","3372 MILDRED LN, LAFAYETTE CA United States","Finaled",
"10/20/2005","BI375592","Building/Residential/P/Pool","DETACHED GUNITE SPA PER PLANS.","121 LOMBARDY LN, ORINDA CA United States","Finaled",
"10/20/2005","BI375590","Building/Residential/P/Pool","INGROUND GUNITE POOL PER PLANS","1775 CALLE ARROYO, DIABLO CA United States","Finaled",
"10/20/2005","BI375589","Building/Residential/P/Pool","NEW SWIMMING POOL.","121 LOMBARDY LN, ORINDA CA United States","Expired",
"10/20/2005","BI375574","Building/Residential/P/Pool","DETACHED GUNITE SPA","5299 BLACKHAWK DR, DANVILLE CA United States","Finaled",
"10/20/2005","BI375569","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","390 MOUNT SEQUOIA PL, CLAYTON CA United States","Issued",
"10/20/2005","BI375556","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL WITH EQUIPMENT PER PLANS.","2304 CAMBRIDGE DR, DISCOVERY BAY CA United States","Finaled",
"10/19/2005","BI375533","Building/Residential/P/Pool","POOL REMODEL-REPLASTER, RELOCATE  POOL EQUIPMENT, REPLACE DECKING","8 E ALTARINDA DR, ORINDA CA United States","Finaled",
"10/19/2005","BI375533","Building/Residential/P/Pool","POOL REMODEL-REPLASTER, RELOCATE  POOL EQUIPMENT, REPLACE DECKING","8 E ALTARINDA DR, ORINDA CA United States","Finaled",
"10/18/2005","BI375411","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA WITH A 3' MAX WATER FEATURE PER PLANS","3751 E CYPRESS RD, OAKLEY CA United States","Finaled",
"10/18/2005","BI375399","Building/Residential/P/Pool","POOL REMODEL-REPLACE COPING, ENLARGE SPA, ADDED SPA LIGHT, REPLACED PLUMBING, RE-PLASTER","1267 LAUREL LN, LAFAYETTE CA United States","Finaled",
"10/17/2005","BI375379","Building/Residential/P/Pool","SWIMMING POOL W/SPA.","765 OLD JONAS HILL RD, LAFAYETTE CA United States","Finaled",
"10/17/2005","BI375375","Building/Residential/P/Pool","SWIMMING POOL.REVISION 11-9-05:  REPLACE WOOD RET. WALL WITH GUINTE WALL CONNECTED WITH POOL","704 LAS TRAMPAS RD, LAFAYETTE CA United States","Finaled",
"10/17/2005","BI375318","Building/Residential/P/Pool","SWIMMING POOL AND SPA - MASTERPLAN","2057 NORRIS RD, WALNUT CREEK CA United States","Finaled",
"10/14/2005","BI375285","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA TO INCLUDE GAS & ELECTRIC STUB OUT ONLY FOR BBQ.","1011 PEBBLE BEACH DR, CLAYTON CA United States","Finaled",
"10/13/2005","BI375255","Building/Residential/P/Pool","INGROUND POOL & SPA. ELECTRIC AND GAS LINE STUB OUT ONLY***HOLD FINAL ON POOL UNTIL RESIDENCE IS FINALED, PER KEITH DENISON, 10/19/05 11-23-05-----REVISION OF SWIMMING POOL SET BACKS.---BDB12-8-05-----REVISION TO CANTILEVER CONCRETE OVER POOL.---BDB*** 2ND COURTESY FINAL 5/21/09**FAILED COURTESY FINAL 2/6/09. // COURTESY FINAL SCHEDULED 2/6/09, MARY @ 925-243-9585 ***","230 BILTMORE CT, ALAMO CA United States","Finaled",
"10/13/2005","BI375248","Building/Residential/P/Pool","TO FINAL 359362: MASTERPLAN POOL AND SPA - MP040003.","648 GLENSIDE DR, LAFAYETTE CA United States","Finaled",
"10/13/2005","BI375213","Building/Residential/P/Pool","INGROUND GUNITE POOL , GAS & ELECTRIC STUB OUT FOR FUTURE BBQ & FIREPIT PER PLANS","5299 BLACKHAWK DR, DANVILLE CA United States","Finaled",
"10/13/2005","BI375210","Building/Residential/P/Pool","ADDING TO AN EXISTING SPA AND RESURFACING EXISTING POOL TO INCLUDE NEW PLASTER & TILE PER PLANS","707 BLACK POINT PL, CLAYTON CA United States","Finaled",
"10/12/2005","BI375161","Building/Residential/P/Pool","SWIMMING POOL AND SPA","453 COVENTRY PL, DANVILLE CA United States","Finaled",
"10/11/2005","BI375110","Building/Residential/P/Pool","MASTER PLAN POOL AND SPA.","23 SAMANTHA DRIVE, LAFAYETTE CA United States","Finaled",
"10/11/2005","BI375109","Building/Residential/P/Pool","CUSTOM POOL AND SPA.","31 SANDY CT, ORINDA CA United States","Cancelled",
"10/11/2005","BI375107","Building/Residential/P/Pool","MASTER PLAN POOL AND SPA  PER PLANS.","10 CHARLES COURT, LAFAYETTE CA United States","Finaled",
"10/11/2005","BI375097","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","1297 MOUNTAIN VIEW BLVD, WALNUT CREEK CA United States","Expired",
"10/11/2005","BI375069","Building/Residential/P/Pool","NEW SWIMMING POOL WITH RELATED EQUIPMENT PER PLANS.","425 WATSONIA CT, SAN RAMON CA United States","Finaled",
"10/11/2005","BI375067","Building/Residential/P/Pool","INGROUND GUNITE POOL PER PLANS","228 EXPLORER WAY, MARTINEZ CA United States","Finaled",
"10/10/2005","BI374999","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","206 LYNHURST PL, SAN RAMON CA United States","Finaled",
"10/06/2005","BI374885","Building/Residential/P/Pool","INGROUND FIBERGLASS POOL","6667 YELLOWSTONE CIRCLE, DISCOVERY BAY CA United States","Finaled",
"10/05/2005","BI374866","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","95 RED FIR CT, DANVILLE CA United States","Finaled",
"10/04/2005","BI374736","Building/Residential/P/Pool","POOL AND SPA PER PLANS","6664 YELLOWSTONE CIRCLE, DISCOVERY BAY CA United States","Finaled",
"10/04/2005","BI374731","Building/Residential/P/Pool","POOL AND SPA PER PLANS","3478 SILVER MAPLE DR, DANVILLE CA United States","Cancelled",
"10/04/2005","BI374730","Building/Residential/P/Pool","POOL AND SPA PER PLANS10-20-05---- REVISION TO CHANGE SHAPE OF POOL.","29 TAM OSHANTER RD, ALAMO CA United States","Issued",
"09/30/2005","BI374634","Building/Residential/P/Pool","CONSTRUCTION OF A SWIMMING POOL.","1610 SHANGRI LA CT, LAFAYETTE CA United States","Expired",
"09/29/2005","BI374606","Building/Residential/P/Pool","INGROUND GUNITE POOL PER PLANS","2421 BODEGA CT., DISCOVERY BAY CA United States","Finaled",
"09/29/2005","BI374569","Building/Residential/P/Pool","10 x 16 ENDLESS POOL.","12 MONTEREY TER, ORINDA CA United States","Finaled",
"09/29/2005","BI374551","Building/Residential/P/Pool","TO FINAL PERMIT P-325289//REMODEL POOL - REPLASTER, RE-TILE, NEW DECK AND PATIO*** COURTESY FINAL SCHEDULED 1/17/08 ***","940 UNDERHILL DR, ALAMO CA United States","Finaled",
"09/28/2005","BI374532","Building/Residential/P/Pool","GUNITE POOL AND SPA","2251 BISCAY COURT, DISCOVERY BAY CA United States","Finaled",
"09/28/2005","BI374510","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL WITH SURROUNDING POOL DECKING.","18 DONNA MARIA WAY, ORINDA CA United States","Finaled",
"09/28/2005","BI374483","Building/Residential/P/Pool","INGROUND GUNITE POOL","258 EXPLORER WAY, MARTINEZ CA United States","Issued",
"09/28/2005","BI374477","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA","1910 FERTADO LN., BRENTWOOD CA United States","Finaled",
"09/27/2005","BI374403","Building/Residential/P/Pool","TO FINAL PERMIT #355969REMODEL POOL AND ADD A SPA","288 CASTLE CREST RD, ALAMO CA United States","Finaled",
"09/27/2005","BI374393","Building/Residential/P/Pool","INGROUND GUNITE POOL","15 JULIE HIGHLANDS CT, LAFAYETTE CA United States","Finaled",
"09/26/2005","BI374302","Building/Residential/P/Pool","SWIMMING POOL PER PLANS.","22 HIDDEN VALLEY RD, LAFAYETTE CA United States","Finaled",
"09/26/2005","BI374281","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","510 MOUNT DELL DR, CLAYTON CA United States","Finaled",
"09/26/2005","BI374279","Building/Residential/P/Pool","INGROUND GUNITE POOL PER PLANS","4009 SUGAR MAPLE DR, DANVILLE CA United States","Issued",
"09/23/2005","BI374206","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","999 TIFFIN DR, CLAYTON CA United States","Finaled",
"09/22/2005","BI374164","Building/Residential/P/Pool","ABOVE GROUND ENDLESS POOL, 3' SUBMERGED.","1028 WICKHAM DR, MORAGA CA United States","Expired",
"09/21/2005","BI374009","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","2299 CAMBRIDGE DR, DISCOVERY BAY CA United States","Finaled",
"09/21/2005","BI373979","Building/Residential/P/Pool","POOL AND SPA PER PLANS.","1451 VINE LANE, ALAMO CA United States","Finaled",
"09/20/2005","BI373977","Building/Residential/P/Pool","INGROUND GUNITE CUSTOM POOL & SPA PER PLANS","2515 MT DIABLO SCENIC BLV, DIABLO CA United States","Finaled",
"09/20/2005","BI373950","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","208 CAROLOS DR, PACHECO CA United States","Finaled",
"09/19/2005","BI373817","Building/Residential/P/Pool","In ground gunite pool/spa","5730 GATEWAY CT, DISCOVERY BAY CA United States","Finaled",
"09/19/2005","BI373808","Building/Residential/P/Pool","GUNITE INGROUND POOL UNHEATED.","4488 COVE LANE, DISCOVERY BAY CA United States","Finaled",
"09/19/2005","BI373789","Building/Residential/P/Pool","CONSTRUCTION OF POOL AND SPA","290 LAS QUEBRADAS LN, ALAMO CA United States","Finaled",
"09/19/2005","BI373788","Building/Residential/P/Pool","CONSTRUCTION OF POOL AND SPA","306 LAS QUEBRADAS LN, ALAMO CA United States","Finaled",
"09/19/2005","BI373870","Building/Residential/P/Pool","POOL PER PLANS.","3971 CANYON RD, LAFAYETTE CA United States","PLAN CHK",
"09/19/2005","BI373855","Building/Residential/P/Pool","NEW INGROUND FIBERGLASS POOL PER PLANS.","621 MOUNT OLIVET CT, CLAYTON CA United States","Finaled",
"09/15/2005","BI373680","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","933 WINSFORD CT --- LOT #53, SAN RAMON CA United States","Finaled",
"09/14/2005","BI373644","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","111 REGENT PL, ALAMO CA United States","Finaled",
"09/14/2005","BI373639","Building/Residential/P/Pool","NEW FIBERGLASS POOL AND SPA.","1780 CHESTNUT ST, BRENTWOOD CA United States","Finaled",
"09/14/2005","BI373629","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA","3510 DEER CREST DR, DANVILLE CA United States","Finaled",
"09/13/2005","BI373582","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA","2747 FALCON VIEW CT, ALAMO CA United States","Finaled",
"09/13/2005","BI373525","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","353 RED MAPLE DR, DANVILLE CA United States","Finaled",
"09/12/2005","BI373453","Building/Residential/P/Pool","INGROUND GUNITE POOL PER PLANS  (UNHEATED PER  STACY)","2218 NEWPORT CT, DISCOVERY BAY CA United States","Finaled",
"09/12/2005","BI373436","Building/Residential/P/Pool","POOL REMODEL:  REPLACE WOOD DECK AROUND POOL WITH CONCRETE DECKING, RE-PLUMB POOL, RE-WIRE AND REPLACE ELECTRIC, RUN NEW GAS SERVICE TO POOL.","2554 ROLLING HILLS CT, ALAMO CA United States","Expired",
"09/12/2005","BI373396","Building/Residential/P/Pool","INGROUND PERLINED POOL AND SPA.","1731 -1761 CURRY CANYON RD, CLAYTON CA United States","Withdrawn",
"09/12/2005","BI373519","Building/Residential/P/Pool","POOL PER PLANS.","40 CHARLES HILL RD, ORINDA CA United States","Finaled",
"09/09/2005","BI373394","Building/Residential/P/Pool","POOL & SPA","1162 REGATTA PT, HERCULES CA United States","PLAN CHK",
"09/09/2005","BI373350","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL WITH 3'max WATERFALL PER CONTRACTOR.","5201 FERN RIDGE CIRCLE, BYRON CA United States","Finaled",
"09/08/2005","BI373294","Building/Residential/P/Pool","NEW INGROUND GUNITE POOL AND SPA PER PLANS.","5661 OAKMONT CT, DISCOVERY BAY CA United States","Finaled",
"09/06/2005","BI373152","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA WITH 3' MAX RAISED BOND BEAM PER PLANS **FOR 10/20/06 INSPECTION OWNER TO LEAVE CARD/PLANS ON GATE WITH AUTHORIZATION TO COMPLETE FINAL INSPECTION","3496 SHADOW CREEK DR, DANVILLE CA United States","Finaled",
"09/01/2005","BI373075","Building/Residential/P/Pool","INGROUND UNITE POOL, SPA AND SLIDE AND 3 WATER FALLS. - MP050004","907 SYLVANER CT, CLAYTON CA United States","Finaled",
"09/01/2005","BI373072","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA.","1812 CLUB HOUSE RD, DIABLO CA United States","Finaled",
"09/01/2005","BI373071","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA.","34 KERLEY CT, WALNUT CREEK CA United States","Finaled",
"08/31/2005","BI373055","Building/Residential/P/Pool","POOL REMODEL-REPLACE EQUIPMENT, GAS LINE, ELECTRICAL, RE-PLASTER POOL","5 SNOWBERRY LN, ORINDA CA United States","Expired",
"08/31/2005","BI373032","Building/Residential/P/Pool","ADDITION OF GUNITE SPA IN THE  INTERIOR OF EXISTING POOL","110 WAYLAND LN, ALAMO CA United States","Finaled",
"08/30/2005","BI372969","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA.***GATE CODE:  2486","2486 DIABLO RANCH PLACE, DANVILLE CA United States","Finaled",
"08/29/2005","BI372946","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS 12-21-05---------REVISION:  ADDITIONAL STRUCTURAL STEEL.---BDB","50 CAMINO MONTE SOL, ALAMO CA United States","Finaled",
"08/23/2005","BI372662","Building/Residential/P/Pool","GUNITE POOL AND SPA","1032 SUNNYS WAY, KNIGHTSEN CA United States","Finaled",
"08/22/2005","BI372584","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA. 3' MAX WATERFALL PER PLANS","2418 PINEHURST CT, DISCOVERY BAY CA United States","Finaled",
"08/19/2005","BI372554","Building/Residential/P/Pool","POOL REMODEL-RE-PLASTER, REPLACE PLUMBING & ELECTRICAL, DECKING","85 VAN RIPPER LN, ORINDA CA United States","Issued",
"08/19/2005","BI372551","Building/Residential/P/Pool","INSTALL VIKING FIBERGLASS POOL. NOT HEATED. PROVIDE POOL SAFETY.","6745 YELLOWSTONE CIRCLE, DISCOVERY BAY CA United States","Finaled",
"08/18/2005","BI372481","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA. GAS STUB OUT FOR FUTURE BBQ AND FIREPIT PER PLANS BBQ/FIREPIT REQUIRES SEPARATE PERMIT","3900 WORTHING WAY, DISCOVERY BAY CA United States","Expired",
"08/17/2005","BI372454","Building/Residential/P/Pool","INSTALL IN GROUND FIBERGLASS POOL","1099 N SHELTER BAY, HERCULES CA United States","PC OK'ed",
"08/17/2005","BI372389","Building/Residential/P/Pool","REPLACING POOL DECKING PER PLANS","2304 SADDLEBACK DR, DANVILLE CA United States","Finaled",
"08/15/2005","BI372252","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA WITH 3' MAX HIGH WATERFALL.","617 CAMBRIDGE COURT, DISCOVERY BAY CA United States","Finaled",
"08/12/2005","BI372217","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS","2325 NEWPORT PLACE NORTH, DISCOVERY BAY CA United States","Finaled",
"08/10/2005","BI372089","Building/Residential/P/Pool","INGROUND GUNITE POOL PER PLANS","3200 STONEGATE LN, ALAMO CA United States","Expired",
"08/10/2005","BI372088","Building/Residential/P/Pool","INGROUND GUNITE SPA PER PLANS","3200 STONEGATE LN, ALAMO CA United States","Expired",
"08/09/2005","BI372031","Building/Residential/P/Pool","CUSTOM INGROUND GUNITE POOL WITH 3' MAX WATERFALL PER CONTRACTOR'S AGENT.","5201 FERN RIDGE CIRCLE, BYRON CA United States","Cancelled",
"08/09/2005","BI372030","Building/Residential/P/Pool","INGROUND GUNITE SPA & REMODELING EXISTING POOL TO INCLUDE NEW TILE, COPING AND PLASTER PER PLANS","3301 DEER HOLLOW DR, DANVILLE CA United States","Finaled",
"08/08/2005","BI371945","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA.","6730 YELLOWSTONE CIRCLE, DISCOVERY BAY CA United States","Finaled",
"08/08/2005","BI371913","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA","2315 WINCHESTER LOOP, DISCOVERY BAY CA United States","Finaled",
"08/08/2005","BI371912","Building/Residential/P/Pool","INGROUND GUNITE SPA WITH GAS HEAT PER PLANS.","140 SUGAR CREEK LN, ALAMO CA United States","Finaled",
"08/04/2005","BI371876","Building/Residential/P/Pool","GUNITE MASTER PLAN POOL AND SPAGATE CODE #2020","2079 CALLE LOS CALLADOS, DIABLO CA United States","Finaled",
"08/04/2005","BI371837","Building/Residential/P/Pool","INGROUND GUNITE POOL PER PLANS 8-18-2005 REVISIONS: CHANGING DISTANCE FROM PROPERTY LINE FROM 7' TO 5' PER PLANS/ XN","127 GERANIUM COURT, SAN RAMON CA United States","Finaled",
"08/03/2005","BI371778","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA - MASTERPLAN 05000212/15/05 ADDRESS IS OFF - OF SHERIDAN","190 STRENZEL LN, MARTINEZ CA United States","Finaled",
"08/03/2005","BI371777","Building/Residential/P/Pool","INGROUND GUNITE HEATED POOL","3014 BYER RD, BYRON CA United States","Finaled",
"08/02/2005","BI371703","Building/Residential/P/Pool","NEW CUSTOM POOL AND SPA","165 SILVERADO CT, CLAYTON CA United States","Cancelled",
"08/02/2005","BI371692","Building/Residential/P/Pool","POOL REMODEL: NEW TILE, PLASTER, COPING, PLUMBING, REPLACE EQUIPMENT IN SAME LOCATION PER OWNER.","2657 LUNADA LN, ALAMO CA United States","Finaled",
"08/02/2005","BI371728","Building/Residential/P/Pool","INGROUND GUNITE POOL AND STUBBING OUT ONLY GAS AND ELECTRICAL FOR FUTURE BBQ.","5520 LANAI CT, DISCOVERY BAY CA United States","Finaled",
"08/02/2005","BI371727","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA PER PLANS.","105 CROW PL, CLAYTON CA United States","Finaled",
"08/02/2005","BI371726","Building/Residential/P/Pool","INGROUND HEATED GUNITE POOL AND SPA AND STUB GAS AND ELECTRICAL FOR FUTURE BBQ PER PLANS.","6900 NEW MELONES CIRCLE, DISCOVERY BAY CA United States","Finaled",
"08/01/2005","BI371654","Building/Residential/P/Pool","CUSTOM GUNITE POOL AND SPA *** PERMIT CARD IS ON LEFT SIDE OF HOUSE BY GATE","519 SHEFFIELD CT, BYRON CA United States","Finaled",
"08/01/2005","BI371626","Building/Residential/P/Pool","INGROUND GUNITE POOL AND SPA WITH EQUIPMENT PAD AND DECKING.","78 PLEASANT KNOLL COURT, ALAMO CA United States","Finaled",
"07/29/2005","BI371609","Building/Residential/P/Pool","REMODEL EXISTING POOL: CHANGE COPING AND REPLASTER POOL. CHANGE SKIMMERS AND HEATER. REPAIR AND REPLACE POOL DECK.","27 LA NORIA, ORINDA CA United States","Finaled",
"07/28/2005","BI371554","Building/Residential/P/Pool","INGROUND GUNITE POOL & SPA PER PLANS AND GAS STUB FOR FUTURE BBQ.","5647 ARCADIA CIRCLE, DISCOVERY BAY CA United States","Expired",
"07/27/2005","BI371503","Building/Residential/P/Pool","INGROUND GUNITE POOL PER PLANS","1012 HAWTHORNE DR, RODEO CA United States","Finaled",
"07/27/2005","BI371484","Building/Residential/P/Pool","INGROUND GUNITE SWIMMING POOL AND SPA WITH 3FT MAX WATERFALL","6700 YELLOWSTONE CIRCLE, DISCOVERY BAY CA United States","Finaled",
"07/26/2005","BI371442","Building/Residential/P/Pool","GUNITE SWIMMING POOL AND SPA AND CONNECTING SPILL WAY**6/13 INSPECTION 203-PRE PLASTER**","825 CASTLE ROCK ROAD, WALNUT CREEK CA United States","Finaled",
